100 2450
84 92 38
84 93 51
84 94 12
84 95 27
84 96 30
84 97 41
84 98 5
84 99 49
84 100 53
85 86 8
85 87 54
85 88 24
85 89 36
85 90 55
85 91 36
85 92 37
85 93 29
85 94 58
85 95 4
85 96 27
85 97 46
85 98 62
85 99 31
85 100 29
86 87 54
86 88 34
86 89 35
86 90 61
86 91 53
86 92 19
86 93 45
86 94 2
86 95 16
86 96 6
86 97 64
86 98 32
86 99 1
86 100 18
87 88 61
87 89 66
87 90 72
87 91 66
87 92 29
87 93 35
87 94 44
87 95 60
87 96 50
87 97 56
87 98 32
87 99 46
87 100 41
88 89 17
88 90 39
88 91 40
88 92 48
88 93 72
88 94 7
88 95 40
88 96 49
88 97 33
88 98 31
88 99 71
88 100 24
89 90 52
89 91 22
89 92 53
89 93 27
89 94 7
89 95 53
89 96 28
89 97 36
89 98 50
89 99 66
89 100 15
90 91 66
90 92 41
90 93 15
90 94 70
90 95 6
90 96 52
90 97 19
90 98 54
90 99 66
90 100 55
91 92 40
91 93 61
91 94 9
91 95 65
91 96 60
91 97 6
91 98 44
91 99 31
91 100 35
92 93 14
92 94 62
92 95 74
92 96 28
92 97 52
92 98 41
92 99 17
92 100 8
93 94 18
93 95 49
93 96 34
93 97 36
93 98 11
93 99 37
93 100 23
94 95 9
94 96 35
94 97 46
94 98 61
94 99 26
94 100 35
95 96 23
95 97 56
95 98 28
95 99 38
95 100 52
100
