200 10557
37 94 23
37 95 66
37 96 50
37 97 4
37 98 16
37 99 39
37 100 3
37 101 31
37 102 65
38 39 37
38 40 14
38 41 13
38 42 71
38 43 1
38 44 29
38 45 7
38 46 29
38 47 48
38 48 17
38 49 73
38 50 14
38 51 74
38 52 43
38 53 39
38 54 31
38 55 27
38 56 40
38 57 51
38 58 35
38 59 20
38 60 39
38 61 5
38 62 4
38 63 27
38 64 33
38 65 7
38 66 37
38 67 44
38 68 14
38 69 18
38 70 45
38 71 55
38 72 43
38 73 69
38 74 58
38 75 5
38 76 59
38 77 75
38 78 55
38 79 9
38 80 44
38 81 70
38 82 28
38 83 73
38 84 74
38 85 74
38 86 25
38 87 34
38 88 15
38 89 49
38 90 55
38 91 25
38 92 39
38 93 8
38 94 61
38 95 5
38 96 3
38 97 54
38 98 74
38 99 61
38 100 27
38 101 14
38 102 56
38 103 24
39 40 33
39 41 9
39 42 20
39 43 21
39 44 20
39 45 53
39 46 71
39 47 53
39 48 2
39 49 3
39 50 22
39 51 75
39 52 55
39 53 20
39 54 70
39 55 10
39 56 33
39 57 16
39 58 68
39 59 51
39 60 53
39 61 25
39 62 21
39 63 52
39 64 4
39 65 11
39 66 12
39 67 19
39 68 56
39 69 36
39 70 50
39 71 67
39 72 68
39 73 52
39 74 57
39 75 13
39 76 7
39 77 10
39 78 31
39 79 54
39 80 12
39 81 1
39 82 8
39 83 63
39 84 41
39 85 40
39 86 1
39 87 40
39 88 59
39 89 1
39 90 63
39 91 64
39 92 49
39 93 25
39 94 31
39 95 41
39 96 19
39 97 56
39 98 7
39 99 52
39 100 60
39 101 19
39 102 45
39 103 13
39 104 17
40 41 25
40 42 59
40 43 57
40 44 38
40 45 14
40 46 1
40 47 24
40 48 21
40 49 4
40 50 71
40 51 74
40 52 5
40 53 41
40 54 29
40 55 22
40 56 27
40 57 6
40 58 10
40 59 30
40 60 42
40 61 57
40 62 1
40 63 73
40 64 7
40 65 23
40 66 75
40 67 44
40 68 37
40 69 62
40 70 55
40 71 44
40 72 69
40 73 48
40 74 55
40 75 65
40 76 11
40 77 41
40 78 32
40 79 1
40 80 36
40 81 46
40 82 61
40 83 58
40 84 64
40 85 44
40 86 41
40 87 55
40 88 35
40 89 68
40 90 40
40 91 41
40 92 61
40 93 36
40 94 55
40 95 25
40 96 38
40 97 71
40 98 68
40 99 31
40 100 39
40 101 2
40 102 61
40 103 33
40 104 60
40 105 49
41 42 58
41 43 36
41 44 8
41 45 73
41 46 75
41 47 57
41 48 54
41 49 47
41 50 48
41 51 56
41 52 18
41 53 54
41 54 35
41 55 16
41 56 49
41 57 66
41 58 64
41 59 66
41 60 73
41 61 7
41 62 13
41 63 67
41 64 62
41 65 25
41 66 24
41 67 50
41 68 45
41 69 54
41 70 37
41 71 20
41 72 15
41 73 10
41 74 60
41 75 33
41 76 23
41 77 51
41 78 59
41 79 20
41 80 28
41 81 20
41 82 67
41 83 18
41 84 49
41 85 70
41 86 55
41 87 61
41 88 75
41 89 25
41 90 32
41 91 9
41 92 41
41 93 23
41 94 8
41 95 48
41 96 2
41 97 6
41 98 45
41 99 5
41 100 37
41 101 73
41 102 70
41 103 45
41 104 5
41 105 37
41 106 25
42 43 52
42 44 66
42 45 29
42 46 2
42 47 59
42 48 19
42 49 49
42 50 68
42 51 23
42 52 50
42 53 68
42 54 62
42 55 23
42 56 23
42 57 59
42 58 68
42 59 38
42 60 32
42 61 2
42 62 49
42 63 53
42 64 29
42 65 60
42 66 42
42 67 73
42 68 74
42 69 31
42 70 6
42 71 53
42 72 51
42 73 39
42 74 70
42 75 1
42 76 35
42 77 73
42 78 43
42 79 64
42 80 7
42 81 30
42 82 44
42 83 24
42 84 19
42 85 31
42 86 29
42 87 21
42 88 42
42 89 12
42 90 52
42 91 27
42 92 65
42 93 54
42 94 37
42 95 34
42 96 4
42 97 55
42 98 19
42 99 33
42 100 6
42 101 56
42 102 2
42 103 61
42 104 60
42 105 56
42 106 26
42 107 2
43 44 8
43 45 57
43 46 70
43 47 58
43 48 14
43 49 35
43 50 48
43 51 14
43 52 62
43 53 23
43 54 28
43 55 20
43 56 4
43 57 45
43 58 72
43 59 70
43 60 26
43 61 68
43 62 39
43 63 71
43 64 40
43 65 75
43 66 74
43 67 4
43 68 16
43 69 7
43 70 43
43 71 25
43 72 12
43 73 72
43 74 7
43 75 34
43 76 45
43 77 18
43 78 63
43 79 65
43 80 24
43 81 28
43 82 61
43 83 47
43 84 34
43 85 25
43 86 18
43 87 48
43 88 17
43 89 11
43 90 37
43 91 60
43 92 49
43 93 29
43 94 67
43 95 8
43 96 34
43 97 8
43 98 52
43 99 74
43 100 15
43 101 16
43 102 29
43 103 8
43 104 10
43 105 35
43 106 62
43 107 6
43 108 16
44 45 33
44 46 28
44 47 75
44 48 45
44 49 60
44 50 54
44 51 67
44 52 60
44 53 75
44 54 59
44 55 7
44 56 9
44 57 49
44 58 38
44 59 56
44 60 42
44 61 8
44 62 66
44 63 62
44 64 73
44 65 39
44 66 62
44 67 42
44 68 25
44 69 25
44 70 52
44 71 35
44 72 13
44 73 63
44 74 32
44 75 57
44 76 26
44 77 61
44 78 43
44 79 35
44 80 46
44 81 9
44 82 5
44 83 69
44 84 19
44 85 56
44 86 38
44 87 11
44 88 11
44 89 64
44 90 45
44 91 5
44 92 30
44 93 25
44 94 41
44 95 12
44 96 35
44 97 62
44 98 42
44 99 14
44 100 12
44 101 14
44 102 54
44 103 46
44 104 5
44 105 54
44 106 45
44 107 5
44 108 42
44 109 48
45 46 11
45 47 71
45 48 11
45 49 33
45 50 28
45 51 16
45 52 9
45 53 26
45 54 24
45 55 53
45 56 27
45 57 21
45 58 42
45 59 16
45 60 11
45 61 17
45 62 47
45 63 18
45 64 14
45 65 35
45 66 46
45 67 74
45 68 70
45 69 13
45 70 16
45 71 72
45 72 33
45 73 55
45 74 42
45 75 11
45 76 8
45 77 13
45 78 3
45 79 42
45 80 74
45 81 46
45 82 45
45 83 74
45 84 19
45 85 72
45 86 14
45 87 74
45 88 66
45 89 43
45 90 35
45 91 58
45 92 55
45 93 16
45 94 73
45 95 8
45 96 39
45 97 2
45 98 27
45 99 41
45 100 65
45 101 35
45 102 51
45 103 65
45 104 44
45 105 45
45 106 38
45 107 32
45 108 59
45 109 52
45 110 46
46 47 37
46 48 47
46 49 23
46 50 59
46 51 6
46 52 36
46 53 72
46 54 33
46 55 15
46 56 15
46 57 4
46 58 43
46 59 22
46 60 45
46 61 57
46 62 58
46 63 49
46 64 51
46 65 32
46 66 46
46 67 26
46 68 65
46 69 27
46 70 32
46 71 67
46 72 40
46 73 49
46 74 11
46 75 16
46 76 37
46 77 42
46 78 45
46 79 59
46 80 14
46 81 9
46 82 44
46 83 36
46 84 15
46 85 17
46 86 14
46 87 1
46 88 26
46 89 53
46 90 27
46 91 62
46 92 43
46 93 69
46 94 15
46 95 30
46 96 39
46 97 47
46 98 51
46 99 6
46 100 43
46 101 46
46 102 9
46 103 14
46 104 14
46 105 16
46 106 71
46 107 6
46 108 1
46 109 33
46 110 69
46 111 54
47 48 7
47 49 71
47 50 51
47 51 66
47 52 6
47 53 59
47 54 64
47 55 21
47 56 26
47 57 19
47 58 66
47 59 33
47 60 58
47 61 68
47 62 68
47 63 27
47 64 8
47 65 1
47 66 50
47 67 67
47 68 39
47 69 18
47 70 34
47 71 21
47 72 28
47 73 16
47 74 22
47 75 71
47 76 45
47 77 20
47 78 26
47 79 3
47 80 6
47 81 66
47 82 17
47 83 21
47 84 63
47 85 26
47 86 14
47 87 35
47 88 52
47 89 55
47 90 44
47 91 6
47 92 55
47 93 8
47 94 45
47 95 30
47 96 46
47 97 12
47 98 5
47 99 61
47 100 43
47 101 34
47 102 59
47 103 51
47 104 69
47 105 36
47 106 20
47 107 75
47 108 62
47 109 14
47 110 36
47 111 45
47 112 59
48 49 59
48 50 39
48 51 31
48 52 39
48 53 64
48 54 24
48 55 41
48 56 59
48 57 23
48 58 13
48 59 22
48 60 38
48 61 75
48 62 35
48 63 60
48 64 65
48 65 19
48 66 54
48 67 25
48 68 24
48 69 34
48 70 70
48 71 18
48 72 12
48 73 32
48 74 2
48 75 3
48 76 53
48 77 21
48 78 56
48 79 12
48 80 74
48 81 22
48 82 20
48 83 64
48 84 6
48 85 53
48 86 50
48 87 23
48 88 59
48 89 39
48 90 23
48 91 69
48 92 46
48 93 43
48 94 1
48 95 41
48 96 9
48 97 7
48 98 54
48 99 57
48 100 51
48 101 67
48 102 28
48 103 28
48 104 39
48 105 44
48 106 61
48 107 12
48 108 45
48 109 14
48 110 22
48 111 21
48 112 35
48 113 62
49 50 71
49 51 24
49 52 41
49 53 66
49 54 74
49 55 31
49 56 56
49 57 59
49 58 38
49 59 25
49 60 27
49 61 24
49 62 46
49 63 52
49 64 72
49 65 34
49 66 69
49 67 39
49 68 9
49 69 26
49 70 44
49 71 15
49 72 14
49 73 51
49 74 28
49 75 41
49 76 63
49 77 9
49 78 32
49 79 14
49 80 34
49 81 56
49 82 72
49 83 31
49 84 43
49 85 8
49 86 9
49 87 21
49 88 53
49 89 53
49 90 50
49 91 71
49 92 33
49 93 25
49 94 67
49 95 32
49 96 32
49 97 4
49 98 53
49 99 73
49 100 60
49 101 2
49 102 18
49 103 64
49 104 47
49 105 32
49 106 67
49 107 32
49 108 73
49 109 51
49 110 14
49 111 20
49 112 18
49 113 45
49 114 42
50 51 14
50 52 40
50 53 71
50 54 5
50 55 33
50 56 59
50 57 6
50 58 47
50 59 18
50 60 61
50 61 26
50 62 35
50 63 47
50 64 62
50 65 44
50 66 40
50 67 71
50 68 67
50 69 68
50 70 34
50 71 27
50 72 74
50 73 44
50 74 21
50 75 64
50 76 72
50 77 61
50 78 5
50 79 19
50 80 2
50 81 12
50 82 64
50 83 41
50 84 74
50 85 67
50 86 10
50 87 39
50 88 30
50 89 53
50 90 7
50 91 62
50 92 74
50 93 14
50 94 6
50 95 64
50 96 14
50 97 72
50 98 22
50 99 8
50 100 11
50 101 33
50 102 61
50 103 57
50 104 18
50 105 65
50 106 59
50 107 32
50 108 30
50 109 13
50 110 44
50 111 75
50 112 34
50 113 10
50 114 43
50 115 6
51 52 29
51 53 9
51 54 14
51 55 59
51 56 29
51 57 4
51 58 14
51 59 63
51 60 74
51 61 65
51 62 1
51 63 71
51 64 72
51 65 57
51 66 56
51 67 45
51 68 51
51 69 39
51 70 36
51 71 44
51 72 49
51 73 11
51 74 11
51 75 31
51 76 18
51 77 21
51 78 20
51 79 21
51 80 41
51 81 5
51 82 73
51 83 18
51 84 58
51 85 46
51 86 37
51 87 73
51 88 59
51 89 13
51 90 59
51 91 37
51 92 4
51 93 6
51 94 27
51 95 47
51 96 74
51 97 34
51 98 25
51 99 47
51 100 59
51 101 52
51 102 61
51 103 69
51 104 47
51 105 27
51 106 10
51 107 56
51 108 35
51 109 21
51 110 54
51 111 25
51 112 50
51 113 60
51 114 8
51 115 21
51 116 19
52 53 26
52 54 63
52 55 51
52 56 35
52 57 26
52 58 21
52 59 29
52 60 51
52 61 18
52 62 66
52 63 51
52 64 44
52 65 9
52 66 60
52 67 45
52 68 20
52 69 7
52 70 59
52 71 34
52 72 41
52 73 55
52 74 30
52 75 24
52 76 19
52 77 71
52 78 38
52 79 1
52 80 29
52 81 45
52 82 58
52 83 56
52 84 75
52 85 57
52 86 41
52 87 7
52 88 41
52 89 22
52 90 69
52 91 7
52 92 26
52 93 52
52 94 6
52 95 55
52 96 24
52 97 1
52 98 25
52 99 34
52 100 33
52 101 69
52 102 65
52 103 71
52 104 59
52 105 74
52 106 18
52 107 6
52 108 30
52 109 47
52 110 5
52 111 75
52 112 49
52 113 2
52 114 27
52 115 30
52 116 24
52 117 40
53 54 19
53 55 54
53 56 74
53 57 10
53 58 11
53 59 10
53 60 58
53 61 11
53 62 8
53 63 23
53 64 35
53 65 61
53 66 53
53 67 22
53 68 36
53 69 75
53 70 50
53 71 5
53 72 12
53 73 57
53 74 30
53 75 24
53 76 67
53 77 3
53 78 8
53 79 14
53 80 56
53 81 13
53 82 10
53 83 57
53 84 68
53 85 13
53 86 14
53 87 66
53 88 11
53 89 12
53 90 47
53 91 18
53 92 75
53 93 64
53 94 51
53 95 47
53 96 9
53 97 16
53 98 39
53 99 67
53 100 16
53 101 55
53 102 44
53 103 54
53 104 50
53 105 42
53 106 67
53 107 22
53 108 38
53 109 13
53 110 30
53 111 3
53 112 46
53 113 28
53 114 51
53 115 49
53 116 49
53 117 58
53 118 50
54 55 43
54 56 18
54 57 45
54 58 17
54 59 7
54 60 51
54 61 62
54 62 70
54 63 44
54 64 9
54 65 71
54 66 40
54 67 63
54 68 5
54 69 43
54 70 56
54 71 42
54 72 10
54 73 32
54 74 33
54 75 67
54 76 11
54 77 72
54 78 52
54 79 40
54 80 37
54 81 55
54 82 72
54 83 46
54 84 9
54 85 67
54 86 11
54 87 51
54 88 4
54 89 5
54 90 26
54 91 65
54 92 39
54 93 19
54 94 24
54 95 22
54 96 62
54 97 25
54 98 20
54 99 54
54 100 59
54 101 52
54 102 41
54 103 61
54 104 51
54 105 55
54 106 41
54 107 40
54 108 63
54 109 29
54 110 75
54 111 50
54 112 75
54 113 15
54 114 13
54 115 53
54 116 17
54 117 13
54 118 62
54 119 75
55 56 9
55 57 63
55 58 32
55 59 53
55 60 30
55 61 51
55 62 62
55 63 28
55 64 71
55 65 72
55 66 45
55 67 19
55 68 60
55 69 52
55 70 42
55 71 9
55 72 24
55 73 66
55 74 1
55 75 30
55 76 45
55 77 31
55 78 14
55 79 1
55 80 27
55 81 51
55 82 12
55 83 8
55 84 9
55 85 42
55 86 17
55 87 16
55 88 27
55 89 35
55 90 13
55 91 3
55 92 51
55 93 2
55 94 56
55 95 74
55 96 18
55 97 16
55 98 18
55 99 31
55 100 3
55 101 35
55 102 40
55 103 61
55 104 2
55 105 29
55 106 57
55 107 43
55 108 53
55 109 55
55 110 16
55 111 24
55 112 30
55 113 29
55 114 65
55 115 37
55 116 69
55 117 66
55 118 67
55 119 27
55 120 55
56 57 26
56 58 40
56 59 40
56 60 14
56 61 70
56 62 11
56 63 72
56 64 61
56 65 60
56 66 63
56 67 40
56 68 44
56 69 68
56 70 8
56 71 59
56 72 6
56 73 55
56 74 53
56 75 72
56 76 28
56 77 53
56 78 69
56 79 4
56 80 27
56 81 51
56 82 68
56 83 74
56 84 23
56 85 69
56 86 2
56 87 67
56 88 48
56 89 75
56 90 2
56 91 34
56 92 61
56 93 24
56 94 40
56 95 51
56 96 53
56 97 43
56 98 75
56 99 25
56 100 49
56 101 58
56 102 57
56 103 62
56 104 48
56 105 19
56 106 30
56 107 1
56 108 75
56 109 13
56 110 38
56 111 70
56 112 72
56 113 70
56 114 64
56 115 41
56 116 21
56 117 59
56 118 25
56 119 41
56 120 51
56 121 62
57 58 10
57 59 73
57 60 31
57 61 2
57 62 40
57 63 45
57 64 24
57 65 22
57 66 67
57 67 73
57 68 14
57 69 24
57 70 22
57 71 43
57 72 44
57 73 66
57 74 49
57 75 27
57 76 43
57 77 40
57 78 64
57 79 11
57 80 17
57 81 47
57 82 48
57 83 49
57 84 10
57 85 6
57 86 5
57 87 18
57 88 5
57 89 14
57 90 59
57 91 74
57 92 3
57 93 53
57 94 33
57 95 59
57 96 26
57 97 10
57 98 63
57 99 66
57 100 36
57 101 9
57 102 62
57 103 38
57 104 39
57 105 60
57 106 30
57 107 29
57 108 33
57 109 65
57 110 23
57 111 21
57 112 50
57 113 50
57 114 30
57 115 12
57 116 47
57 117 22
57 118 75
57 119 73
57 120 49
57 121 63
57 122 73
58 59 41
58 60 44
58 61 25
58 62 27
58 63 46
58 64 4
58 65 4
58 66 10
58 67 30
58 68 19
58 69 64
58 70 75
58 71 49
58 72 68
58 73 9
58 74 62
58 75 52
58 76 1
58 77 3
58 78 60
58 79 29
58 80 8
58 81 6
58 82 62
58 83 5
58 84 12
58 85 75
58 86 52
58 87 67
58 88 27
58 89 47
58 90 44
58 91 21
58 92 44
58 93 61
58 94 19
58 95 33
58 96 26
58 97 38
58 98 9
58 99 14
58 100 35
58 101 49
58 102 53
58 103 29
58 104 75
58 105 26
58 106 52
58 107 32
58 108 15
58 109 75
58 110 64
58 111 28
58 112 54
58 113 63
58 114 75
58 115 52
58 116 72
58 117 52
58 118 73
58 119 33
58 120 57
58 121 44
58 122 21
58 123 67
59 60 5
59 61 59
59 62 29
59 63 59
59 64 41
59 65 40
59 66 23
59 67 23
59 68 34
59 69 15
59 70 37
59 71 55
59 72 12
59 73 11
59 74 62
59 75 55
59 76 35
59 77 21
59 78 16
59 79 21
59 80 30
59 81 22
59 82 74
59 83 27
59 84 65
59 85 29
59 86 32
59 87 18
59 88 62
59 89 48
59 90 2
59 91 60
59 92 24
59 93 46
59 94 39
59 95 62
59 96 33
59 97 26
59 98 61
59 99 62
59 100 10
59 101 42
59 102 72
59 103 61
59 104 39
59 105 16
59 106 72
59 107 8
59 108 23
59 109 55
59 110 32
59 111 3
59 112 46
59 113 30
59 114 55
59 115 67
59 116 2
59 117 58
59 118 13
59 119 27
59 120 59
59 121 75
59 122 41
59 123 49
59 124 53
60 61 45
60 62 58
60 63 10
60 64 18
60 65 60
60 66 45
60 67 47
60 68 60
60 69 67
60 70 23
60 71 15
60 72 65
60 73 44
60 74 42
60 75 14
60 76 21
60 77 2
60 78 41
60 79 57
60 80 51
60 81 23
60 82 18
60 83 17
60 84 73
60 85 11
60 86 43
60 87 41
60 88 60
60 89 53
60 90 50
60 91 1
60 92 2
60 93 21
60 94 32
60 95 43
60 96 21
60 97 62
60 98 63
60 99 31
60 100 48
60 101 62
60 102 37
60 103 75
60 104 23
60 105 13
60 106 23
60 107 44
60 108 62
60 109 36
60 110 75
60 111 74
60 112 74
60 113 50
60 114 5
60 115 70
60 116 46
60 117 64
60 118 54
60 119 36
60 120 69
60 121 17
60 122 14
60 123 1
60 124 50
60 125 12
61 62 62
61 63 45
61 64 54
61 65 36
61 66 44
61 67 43
61 68 6
61 69 8
61 70 73
61 71 71
61 72 47
61 73 67
61 74 3
61 75 7
61 76 47
61 77 58
61 78 23
61 79 75
61 80 25
61 81 25
61 82 47
61 83 28
61 84 47
61 85 41
61 86 51
61 87 74
61 88 62
61 89 21
61 90 8
61 91 12
61 92 56
61 93 44
61 94 12
61 95 57
61 96 2
61 97 69
61 98 48
61 99 37
61 100 9
61 101 59
61 102 41
61 103 24
61 104 50
61 105 24
61 106 46
61 107 28
61 108 71
61 109 7
61 110 11
61 111 20
61 112 15
61 113 9
61 114 18
61 115 63
61 116 42
61 117 2
61 118 69
61 119 64
61 120 18
61 121 65
61 122 5
61 123 23
61 124 2
61 125 1
61 126 4
62 63 35
62 64 45
62 65 24
62 66 51
62 67 15
62 68 48
62 69 8
62 70 69
62 71 9
62 72 32
62 73 60
62 74 30
62 75 70
62 76 11
62 77 68
62 78 46
62 79 43
62 80 56
62 81 31
62 82 46
62 83 32
62 84 2
62 85 58
62 86 10
62 87 54
62 88 2
62 89 40
62 90 66
62 91 31
62 92 7
62 93 69
62 94 74
62 95 45
62 96 6
62 97 40
62 98 14
62 99 18
62 100 13
62 101 60
62 102 42
62 103 19
62 104 60
62 105 17
62 106 17
62 107 67
62 108 70
62 109 1
62 110 49
62 111 28
62 112 61
62 113 49
62 114 67
62 115 10
62 116 21
62 117 61
62 118 61
62 119 36
62 120 57
62 121 52
62 122 58
62 123 2
62 124 6
62 125 1
62 126 61
62 127 70
63 64 39
63 65 16
63 66 7
63 67 2
63 68 48
63 69 18
63 70 42
63 71 15
63 72 34
63 73 42
63 74 26
63 75 40
63 76 40
63 77 52
63 78 18
63 79 64
63 80 49
63 81 16
63 82 75
63 83 67
63 84 42
63 85 74
63 86 31
63 87 35
63 88 12
63 89 54
63 90 35
63 91 52
63 92 72
63 93 24
63 94 40
63 95 49
63 96 61
63 97 23
63 98 50
63 99 57
63 100 32
63 101 32
63 102 68
63 103 64
63 104 32
63 105 21
63 106 18
63 107 39
63 108 61
63 109 55
63 110 19
63 111 47
63 112 66
63 113 51
63 114 49
63 115 42
63 116 48
63 117 36
63 118 12
63 119 22
63 120 32
63 121 41
63 122 34
63 123 54
63 124 21
63 125 35
63 126 27
63 127 55
63 128 18
64 65 26
64 66 59
64 67 29
64 68 17
64 69 61
64 70 39
64 71 33
64 72 30
64 73 20
64 74 70
64 75 13
64 76 23
64 77 53
64 78 68
64 79 61
64 80 58
64 81 45
64 82 34
64 83 50
64 84 43
64 85 36
64 86 59
64 87 21
64 88 47
64 89 67
64 90 9
64 91 75
64 92 58
64 93 65
64 94 34
64 95 24
64 96 24
64 97 14
64 98 75
64 99 30
64 100 47
64 101 39
64 102 60
64 103 3
64 104 38
64 105 49
64 106 56
64 107 40
64 108 58
64 109 61
64 110 56
64 111 61
64 112 70
64 113 6
64 114 66
64 115 2
64 116 63
64 117 6
64 118 45
64 119 27
64 120 16
64 121 13
64 122 63
64 123 41
64 124 71
64 125 33
64 126 11
64 127 14
64 128 60
64 129 33
65 66 40
65 67 20
65 68 47
65 69 46
65 70 12
65 71 29
65 72 45
65 73 10
65 74 54
65 75 49
65 76 40
65 77 18
65 78 60
65 79 57
65 80 47
65 81 34
65 82 62
65 83 56
65 84 42
65 85 60
65 86 11
65 87 51
65 88 23
65 89 36
65 90 26
65 91 69
65 92 10
65 93 43
65 94 24
65 95 28
65 96 18
65 97 4
65 98 41
65 99 50
65 100 54
65 101 21
65 102 57
65 103 15
65 104 32
65 105 5
65 106 24
65 107 21
65 108 28
65 109 19
65 110 49
65 111 19
65 112 33
65 113 17
65 114 15
65 115 16
65 116 54
65 117 41
65 118 25
65 119 42
65 120 59
65 121 13
65 122 19
65 123 59
65 124 38
65 125 60
65 126 66
65 127 21
65 128 20
65 129 3
65 130 9
67 68 9
67 69 67
67 70 63
67 71 66
67 72 17
67 73 23
67 74 14
67 75 16
67 76 29
67 77 53
67 78 22
67 79 45
67 80 8
67 81 26
67 82 75
67 83 15
67 84 69
67 85 57
67 86 6
67 87 29
67 88 32
67 89 1
67 90 73
67 91 16
67 92 66
67 93 15
67 94 3
67 95 32
67 96 7
67 97 52
67 98 52
67 99 3
67 100 31
67 101 19
67 102 44
67 103 74
67 104 38
67 105 4
67 106 5
67 107 26
67 108 13
67 109 6
67 110 67
67 111 12
67 112 26
67 113 5
67 114 16
67 115 17
67 116 46
67 117 20
67 118 72
67 119 29
67 120 12
67 121 34
67 122 5
67 123 23
67 124 6
67 125 6
67 126 31
67 127 65
67 128 21
67 129 61
67 130 28
67 131 33
67 132 43
68 69 26
68 70 34
68 71 33
68 72 19
68 73 43
68 74 1
68 75 14
68 76 22
68 77 50
68 78 71
68 79 64
68 80 40
68 81 20
68 82 54
68 83 6
68 84 21
68 85 12
68 86 4
68 87 25
68 88 43
68 89 48
68 90 16
68 91 41
68 92 71
68 93 55
68 94 55
68 95 22
68 96 25
68 97 55
68 98 34
68 99 68
68 100 25
68 101 40
68 102 47
68 103 29
68 104 22
68 105 19
68 106 32
68 107 60
68 108 31
68 109 66
68 110 38
68 111 23
68 112 46
68 113 29
68 114 45
68 115 19
68 116 45
68 117 51
68 118 35
68 119 12
68 120 26
68 121 4
68 122 32
68 123 15
68 124 67
68 125 25
68 126 9
68 127 21
68 128 65
68 129 55
68 130 72
68 131 24
68 132 72
68 133 28
69 70 31
69 71 1
69 72 11
69 73 19
69 74 55
69 75 31
69 76 57
69 77 74
69 78 4
69 79 22
69 80 58
69 81 28
69 82 43
69 83 44
69 84 30
69 85 57
69 86 9
69 87 59
69 88 51
69 89 30
69 90 10
69 91 29
69 92 48
69 93 64
69 94 23
69 95 59
69 96 47
69 97 59
69 98 6
69 99 35
69 100 59
69 101 59
69 102 3
69 103 8
69 104 26
69 105 72
69 106 60
69 107 71
69 108 63
69 109 49
69 110 15
69 111 61
69 112 72
69 113 24
69 114 32
69 115 49
69 116 38
69 117 24
69 118 7
69 119 15
69 120 56
69 121 4
69 122 43
69 123 1
69 124 22
69 125 2
69 126 35
69 127 66
69 128 12
69 129 43
69 130 59
69 131 69
69 132 68
69 133 35
69 134 51
70 71 22
70 72 40
70 73 73
70 74 38
70 75 73
70 76 17
70 77 14
70 78 62
70 79 69
70 80 39
70 81 48
70 82 66
70 83 71
70 84 9
70 85 59
70 86 36
70 87 50
70 88 75
70 89 22
70 90 14
70 91 4
70 92 33
70 93 3
70 94 62
70 95 44
70 96 45
70 97 43
70 98 17
70 99 30
70 100 40
70 101 50
70 102 72
70 103 30
70 104 44
70 105 41
70 106 15
70 107 53
70 108 21
70 109 69
70 110 18
70 111 9
70 112 53
70 113 62
70 114 21
70 115 63
70 116 29
70 117 52
70 118 44
70 119 36
70 120 51
70 121 20
70 122 37
70 123 11
70 124 65
70 125 18
70 126 38
70 127 61
70 128 18
70 129 39
70 130 75
70 131 12
70 132 61
70 133 4
70 134 69
70 135 39
71 72 68
71 73 49
71 74 46
71 75 13
71 76 67
71 77 19
71 78 48
71 79 74
71 80 70
71 81 4
71 82 21
71 83 75
71 84 6
71 85 16
71 86 25
71 87 66
71 88 54
71 89 36
71 90 61
71 91 63
71 92 31
71 93 8
71 94 64
71 95 44
71 96 63
71 97 59
71 98 64
71 99 38
71 100 11
71 101 48
71 102 2
71 103 13
71 104 34
71 105 5
71 106 64
71 107 62
71 108 57
71 109 53
71 110 3
71 111 43
71 112 38
71 113 4
71 114 25
71 115 44
71 116 4
71 117 28
71 118 14
71 119 47
71 120 50
71 121 47
71 122 44
71 123 28
71 124 38
71 125 59
71 126 63
71 127 19
71 128 34
71 129 37
71 130 49
71 131 4
71 132 69
71 133 16
71 134 3
71 135 67
71 136 31
72 73 75
72 74 32
72 75 43
72 76 68
72 77 69
72 78 51
72 79 56
72 80 2
72 81 20
72 82 45
72 83 6
72 84 33
72 85 74
72 86 57
72 87 31
72 88 17
72 89 17
72 90 44
72 91 18
72 92 16
72 93 23
72 94 16
72 95 39
72 96 69
72 97 63
72 98 68
72 99 29
72 100 23
72 101 60
72 102 41
72 103 12
72 104 74
72 105 4
72 106 35
72 107 31
72 108 18
72 109 41
72 110 37
72 111 19
72 112 2
72 113 73
72 114 70
72 115 32
72 116 63
72 117 24
72 118 11
72 119 38
72 120 74
72 121 53
72 122 67
72 123 36
72 124 65
72 125 27
72 126 14
72 127 52
72 128 13
72 129 49
72 130 17
72 131 60
72 132 21
72 133 39
72 134 54
72 135 62
72 136 33
72 137 71
73 74 44
73 75 4
73 76 7
73 77 70
73 78 67
73 79 46
73 80 59
73 81 61
73 82 58
73 83 40
73 84 9
73 85 35
73 86 20
73 87 15
73 88 20
73 89 9
73 90 40
73 91 22
73 92 29
73 93 27
73 94 13
73 95 62
73 96 50
73 97 56
73 98 28
73 99 41
73 100 17
73 101 71
73 102 46
73 103 66
73 104 33
73 105 50
73 106 42
73 107 73
73 108 25
73 109 20
73 110 17
73 111 45
73 112 24
73 113 18
73 114 32
73 115 17
73 116 71
73 117 33
73 118 8
73 119 49
73 120 54
73 121 30
73 122 21
73 123 36
73 124 55
73 125 75
73 126 15
73 127 54
73 128 10
73 129 25
73 130 9
73 131 26
73 132 61
73 133 44
73 134 35
73 135 67
73 136 8
73 137 12
73 138 49
74 75 6
74 76 38
74 77 25
74 78 75
74 79 5
74 80 49
74 81 35
74 82 57
74 83 11
74 84 18
74 85 64
74 86 11
74 87 16
74 88 28
74 89 15
74 90 63
74 91 34
74 92 23
74 93 73
74 94 65
74 95 73
74 96 35
74 97 74
74 98 48
74 99 38
74 100 34
74 101 32
74 102 48
74 103 64
74 104 41
74 105 37
74 106 55
74 107 48
74 108 59
74 109 38
74 110 47
74 111 10
74 112 62
74 113 3
74 114 31
74 115 24
74 116 3
74 117 60
74 118 64
74 119 18
74 120 28
74 121 35
74 122 58
