300 7168
93 103 52
93 104 30
93 105 30
93 106 35
93 107 66
93 108 10
93 109 4
93 110 60
93 111 51
93 112 28
93 113 47
93 114 10
93 115 39
93 116 33
93 117 15
93 118 56
93 119 68
93 120 15
94 95 15
94 96 23
94 97 68
94 98 46
94 99 26
94 100 14
94 101 15
94 102 52
94 103 13
94 104 13
94 105 10
94 106 6
94 107 42
94 108 46
94 109 54
94 110 33
94 111 69
94 112 23
94 113 43
94 114 42
94 115 34
94 116 29
94 117 3
94 118 70
94 119 21
94 120 23
94 121 71
95 96 50
95 97 65
95 98 23
95 99 1
95 100 48
95 101 68
95 102 69
95 103 2
95 104 11
95 105 72
95 106 20
95 107 26
95 108 24
95 109 14
95 110 60
95 111 25
95 112 57
95 113 15
95 114 45
95 115 32
95 116 68
95 117 22
95 118 35
95 119 72
95 120 53
95 121 9
95 122 68
96 97 2
96 98 25
96 99 14
96 100 49
96 101 22
96 102 14
96 103 67
96 104 6
96 105 60
96 106 37
96 107 4
96 108 24
96 109 10
96 110 19
96 111 20
96 112 8
96 113 4
96 114 11
96 115 54
96 116 63
96 117 63
96 118 33
96 119 75
96 120 64
96 121 66
96 122 54
96 123 54
97 98 41
97 99 34
97 100 63
97 101 58
97 102 22
97 103 2
97 104 66
97 105 56
97 106 32
97 107 16
97 108 3
97 109 69
97 110 63
97 111 29
97 112 14
97 113 25
97 114 28
97 115 43
97 116 23
97 117 16
97 118 1
97 119 44
97 120 15
97 121 29
97 122 59
97 123 54
97 124 3
99 100 32
99 101 33
99 102 59
99 103 33
99 104 27
99 105 45
99 106 11
99 107 67
99 108 44
99 109 36
99 110 35
99 111 67
99 112 51
99 113 17
99 114 31
99 115 74
99 116 12
99 117 30
99 118 10
99 119 60
99 120 44
99 121 48
99 122 12
99 123 65
99 124 61
99 125 72
99 126 23
100 101 23
100 102 7
100 103 56
100 104 63
100 105 58
100 106 41
100 107 1
100 108 16
100 109 64
100 110 57
100 111 41
100 112 1
100 113 64
100 114 53
100 115 26
100 116 57
100 117 17
100 118 15
100 119 37
100 120 15
100 121 59
100 122 22
100 123 3
100 124 63
100 125 69
100 126 29
100 127 51
101 102 15
101 103 70
101 104 75
101 105 27
101 106 61
101 107 41
101 108 74
101 109 2
101 110 34
101 111 46
101 112 60
101 113 72
101 114 12
101 115 40
101 116 2
101 117 5
101 118 35
101 119 63
101 120 12
101 121 16
101 122 29
101 123 57
101 124 56
101 125 26
101 126 37
101 127 73
101 128 28
102 103 56
102 104 6
102 105 16
102 106 33
102 107 68
102 108 21
102 109 69
102 110 68
102 111 69
102 112 55
102 113 13
102 114 49
102 115 69
102 116 11
102 117 29
102 118 62
102 119 24
102 120 51
102 121 45
102 122 55
102 123 36
102 124 7
102 125 25
102 126 8
102 127 62
102 128 29
102 129 68
103 104 30
103 105 57
103 106 6
103 107 36
103 108 61
103 109 5
103 110 65
103 111 75
103 112 47
103 113 35
103 114 65
103 115 75
103 116 75
103 117 19
103 118 11
103 119 18
103 120 64
103 121 40
103 122 43
103 123 69
103 124 16
103 125 24
103 126 37
103 127 15
103 128 66
103 129 47
103 130 8
104 105 33
104 106 64
104 107 3
104 108 5
104 109 34
104 110 75
104 111 9
104 112 37
104 113 63
104 114 14
104 115 20
104 116 68
104 117 69
104 118 10
104 119 12
104 120 60
104 121 48
104 122 56
104 123 50
104 124 39
104 125 58
104 126 4
104 127 54
104 128 68
104 129 3
104 130 41
104 131 46
105 106 59
105 107 51
105 108 68
105 109 5
105 110 30
105 111 8
105 112 6
105 113 43
105 114 57
105 115 15
105 116 49
105 117 56
105 118 54
105 119 72
105 120 67
105 121 64
105 122 1
105 123 42
105 124 31
105 125 41
105 126 27
105 127 68
105 128 17
105 129 51
105 130 13
105 131 34
105 132 27
106 107 37
106 108 60
106 109 19
106 110 72
106 111 43
106 112 53
106 113 19
106 114 31
106 115 59
106 116 46
106 117 26
106 118 72
106 119 36
106 120 25
106 121 68
106 122 20
106 123 62
106 124 26
106 125 3
106 126 33
106 127 27
106 128 44
106 129 11
106 130 47
106 131 68
106 132 17
106 133 11
107 108 75
107 109 8
107 110 60
107 111 25
107 112 37
107 113 59
107 114 61
107 115 51
107 116 9
107 117 15
107 118 38
107 119 27
107 120 57
107 121 9
107 122 37
107 123 9
107 124 68
107 125 47
107 126 26
107 127 17
107 128 31
107 129 65
107 130 46
107 131 66
107 132 19
107 133 2
107 134 33
108 109 20
108 110 69
108 111 40
108 112 47
108 113 45
108 114 75
108 115 28
108 116 15
108 117 18
108 118 27
108 119 23
108 120 39
108 121 23
108 122 15
108 123 46
108 124 45
108 125 31
108 126 54
108 127 41
108 128 19
108 129 4
108 130 68
108 131 47
108 132 31
108 133 18
108 134 24
108 135 23
109 110 45
109 111 56
109 112 43
109 113 36
109 114 13
109 115 40
109 116 13
109 117 70
109 118 62
109 119 6
109 120 6
109 121 1
109 122 24
109 123 32
109 124 17
109 125 70
109 126 74
109 127 60
109 128 75
109 129 5
109 130 69
109 131 22
109 132 63
109 133 28
109 134 27
109 135 37
109 136 25
110 111 20
110 112 44
110 113 51
110 114 11
110 115 51
110 116 2
110 117 36
110 118 43
110 119 61
110 120 66
110 121 67
110 122 21
110 123 54
110 124 5
110 125 7
110 126 3
110 127 34
110 128 51
110 129 38
110 130 37
110 131 55
110 132 4
110 133 49
110 134 25
110 135 41
110 136 64
110 137 62
111 112 21
111 113 19
111 114 15
111 115 35
111 116 1
111 117 14
111 118 44
111 119 48
111 120 49
111 121 11
111 122 72
111 123 13
111 124 73
111 125 67
111 126 25
111 127 30
111 128 11
111 129 19
111 130 3
111 131 26
111 132 58
111 133 7
111 134 41
111 135 33
111 136 10
111 137 33
111 138 15
113 114 37
113 115 2
113 116 5
113 117 56
113 118 55
113 119 49
113 120 22
113 121 56
113 122 56
113 123 64
113 124 25
113 125 71
113 126 37
113 127 75
113 128 37
113 129 69
113 130 34
113 131 62
113 132 8
113 133 74
113 134 49
113 135 39
113 136 12
113 137 40
113 138 35
113 139 15
113 140 70
114 115 8
114 116 3
114 117 49
114 118 48
114 119 65
114 120 16
114 121 68
114 122 4
114 123 62
114 124 69
114 125 67
114 126 74
114 127 31
114 128 56
114 129 26
114 130 37
114 131 49
114 132 4
114 133 55
114 134 22
114 135 47
114 136 67
114 137 29
114 138 49
114 139 5
114 140 21
114 141 23
115 116 45
115 117 54
115 118 14
115 119 9
115 120 24
115 121 25
115 122 75
115 123 58
115 124 22
115 125 59
115 126 17
115 127 49
115 128 39
115 129 25
115 130 65
115 131 28
115 132 14
115 133 56
115 134 10
115 135 41
115 136 43
115 137 39
115 138 42
115 139 43
115 140 57
115 141 26
115 142 63
116 117 38
116 118 15
116 119 47
116 120 48
116 121 47
116 122 20
116 123 16
116 124 57
116 125 15
116 126 36
116 127 47
116 128 55
116 129 20
116 130 55
116 131 26
116 132 36
116 133 18
116 134 20
116 135 10
116 136 44
116 137 39
116 138 62
116 139 2
116 140 52
116 141 28
116 142 38
116 143 63
117 118 54
117 119 52
117 120 31
117 121 60
117 122 71
117 123 50
117 124 51
117 125 18
117 126 71
117 127 17
117 128 63
117 129 4
117 130 41
117 131 46
117 132 34
117 133 71
117 134 21
117 135 43
117 136 28
117 137 7
117 138 50
117 139 37
117 140 62
117 141 7
117 142 42
117 143 22
117 144 43
118 119 46
118 120 64
118 121 5
118 122 69
118 123 9
118 124 74
118 125 19
118 126 56
118 127 10
118 128 14
118 129 71
118 130 32
118 131 59
118 132 73
118 133 32
118 134 52
118 135 59
118 136 40
118 137 54
118 138 57
118 139 57
118 140 13
118 141 2
118 142 12
118 143 75
118 144 37
118 145 66
119 120 59
119 121 54
119 122 74
119 123 11
119 124 73
119 125 26
119 126 57
119 127 8
119 128 58
119 129 46
119 130 54
119 131 56
119 132 18
119 133 51
119 134 37
119 135 52
119 136 24
119 137 57
119 138 13
119 139 42
119 140 69
119 141 36
119 142 44
119 143 27
119 144 57
119 145 38
119 146 57
120 121 6
120 122 19
120 123 19
120 124 63
120 125 53
120 126 21
120 127 38
120 128 13
120 129 1
120 130 50
120 131 22
120 132 50
120 133 4
120 134 40
120 135 55
120 136 55
120 137 51
120 138 6
120 139 61
120 140 18
120 141 4
120 142 3
120 143 63
120 144 24
120 145 2
120 146 70
120 147 50
121 122 13
121 123 6
121 124 1
121 125 40
121 126 17
121 127 45
121 128 70
121 129 69
121 130 11
121 131 18
121 132 38
121 133 6
121 134 13
121 135 52
121 136 50
121 137 67
121 138 61
121 139 24
121 140 15
121 141 25
121 142 6
121 143 6
121 144 5
121 145 56
121 146 33
121 147 43
121 148 38
122 123 19
122 124 66
122 125 20
122 126 49
122 127 53
122 128 23
122 129 49
122 130 4
122 131 32
122 132 4
122 133 31
122 134 60
122 135 66
122 136 14
122 137 14
122 138 36
122 139 31
122 140 75
122 141 26
122 142 5
122 143 54
122 144 25
122 145 40
122 146 7
122 147 35
122 148 33
122 149 71
123 124 34
123 125 35
123 126 59
123 127 47
123 128 24
123 129 56
123 130 64
123 131 3
123 132 47
123 133 2
123 134 43
123 135 26
123 136 9
123 137 8
123 138 65
123 139 29
123 140 3
123 141 52
123 142 43
123 143 14
123 144 66
123 145 1
123 146 59
123 147 24
123 148 54
123 149 41
123 150 26
124 125 9
124 126 25
124 127 63
124 128 57
124 129 47
124 130 14
124 131 22
124 132 49
124 133 60
124 134 58
124 135 5
124 136 55
124 137 23
124 138 71
124 139 45
124 140 70
124 141 61
124 142 54
124 143 43
124 144 71
124 145 40
124 146 53
124 147 24
124 148 34
124 149 53
124 150 35
124 151 62
125 126 6
125 127 15
125 128 64
125 129 64
125 130 57
125 131 56
125 132 45
125 133 19
125 134 70
125 135 70
125 136 17
125 137 56
125 138 32
125 139 34
125 140 27
125 141 3
125 142 40
125 143 71
125 144 55
125 145 6
125 146 71
125 147 70
125 148 27
125 149 38
125 150 27
125 151 10
125 152 44
127 128 24
127 129 55
127 130 62
127 131 55
127 132 1
127 133 47
127 134 40
127 135 9
127 136 72
127 137 23
127 138 18
127 139 27
127 140 65
127 141 47
127 142 69
127 143 23
127 144 26
127 145 61
127 146 14
127 147 53
127 148 46
127 149 40
127 150 3
127 151 10
127 152 4
127 153 25
127 154 19
128 129 67
128 130 1
128 131 36
128 132 4
128 133 45
128 134 74
128 135 62
128 136 2
128 137 74
128 138 40
128 139 58
128 140 27
128 141 65
128 142 63
128 143 4
128 144 68
128 145 11
128 146 37
128 147 3
128 148 18
128 149 49
128 150 14
128 151 36
128 152 37
128 153 18
128 154 45
128 155 15
129 130 67
129 131 66
129 132 29
129 133 60
129 134 40
129 135 37
129 136 1
129 137 60
129 138 27
129 139 3
129 140 61
129 141 33
129 142 11
129 143 19
129 144 45
129 145 53
129 146 33
129 147 16
129 148 18
129 149 17
129 150 58
129 151 70
129 152 64
129 153 20
129 154 70
129 155 57
129 156 31
130 131 19
130 132 33
130 133 63
130 134 16
130 135 18
130 136 44
130 137 7
130 138 72
130 139 53
130 140 54
130 141 23
130 142 15
130 143 32
130 144 62
130 145 58
130 146 11
130 147 69
130 148 64
130 149 20
130 150 25
130 151 15
130 152 20
130 153 61
130 154 37
130 155 39
130 156 36
130 157 36
131 132 73
131 133 20
131 134 3
131 135 43
131 136 41
131 137 60
131 138 43
131 139 19
131 140 22
131 141 59
131 142 3
131 143 31
131 144 7
131 145 28
131 146 62
131 147 35
131 148 29
131 149 45
131 150 7
131 151 44
131 152 27
131 153 41
131 154 29
131 155 3
131 156 49
131 157 64
131 158 24
132 133 11
132 134 54
132 135 67
132 136 4
132 137 37
132 138 1
132 139 33
132 140 27
132 141 58
132 142 1
132 143 37
132 144 48
132 145 10
132 146 75
132 147 32
132 148 74
132 149 48
132 150 33
132 151 31
132 152 66
132 153 44
132 154 36
132 155 50
132 156 6
132 157 74
132 158 70
132 159 49
133 134 45
133 135 56
133 136 61
133 137 41
133 138 56
133 139 13
133 140 70
133 141 20
133 142 51
133 143 37
133 144 22
133 145 68
133 146 60
133 147 4
133 148 25
133 149 10
133 150 20
133 151 4
133 152 71
133 153 23
133 154 19
133 155 64
133 156 16
133 157 48
133 158 9
133 159 41
133 160 5
134 135 9
134 136 10
134 137 9
134 138 68
134 139 13
134 140 67
134 141 54
134 142 75
134 143 12
134 144 13
134 145 45
134 146 34
134 147 33
134 148 28
134 149 3
134 150 70
134 151 7
134 152 54
134 153 20
134 154 29
134 155 65
134 156 57
134 157 47
134 158 32
134 159 7
134 160 2
134 161 26
135 136 36
135 137 18
135 138 26
135 139 1
135 140 24
135 141 50
135 142 26
135 143 68
135 144 73
135 145 56
135 146 58
135 147 30
135 148 69
135 149 34
135 150 66
135 151 12
135 152 27
135 153 32
135 154 54
135 155 20
135 156 3
135 157 65
135 158 64
135 159 39
135 160 4
135 161 8
135 162 59
136 137 1
136 138 57
136 139 40
136 140 74
136 141 22
136 142 9
136 143 43
136 144 63
136 145 64
136 146 1
136 147 42
136 148 17
136 149 48
136 150 67
136 151 28
136 152 35
136 153 74
136 154 46
136 155 25
136 156 26
136 157 49
136 158 37
136 159 68
136 160 51
136 161 6
136 162 15
136 163 65
137 138 12
137 139 73
137 140 62
137 141 49
137 142 64
137 143 17
137 144 20
137 145 71
137 146 62
137 147 49
137 148 21
137 149 8
137 150 61
137 151 22
137 152 66
137 153 39
137 154 15
137 155 51
137 156 62
137 157 22
137 158 7
137 159 57
137 160 23
137 161 72
137 162 21
137 163 7
137 164 65
138 139 2
138 140 8
138 141 22
138 142 47
138 143 62
138 144 28
138 145 39
138 146 11
138 147 54
138 148 62
138 149 32
138 150 26
138 151 14
138 152 58
138 153 41
138 154 53
138 155 41
138 156 35
138 157 1
138 158 50
138 159 13
138 160 60
138 161 48
138 162 73
138 163 25
138 164 38
138 165 38
139 140 14
139 141 60
139 142 52
139 143 32
139 144 43
139 145 25
139 146 60
139 147 55
139 148 17
139 149 6
139 150 33
139 151 72
139 152 28
139 153 55
139 154 60
139 155 26
139 156 73
139 157 66
139 158 65
139 159 62
139 160 20
139 161 72
139 162 30
139 163 56
139 164 17
139 165 20
139 166 28
141 142 10
141 143 22
141 144 14
141 145 48
141 146 32
141 147 3
141 148 21
141 149 59
141 150 27
141 151 47
141 152 59
141 153 28
141 154 53
141 155 20
141 156 44
141 157 74
141 158 13
141 159 5
141 160 69
141 161 67
141 162 70
141 163 20
141 164 6
141 165 34
141 166 16
141 167 65
141 168 33
142 143 54
142 144 69
142 145 75
142 146 33
142 147 47
142 148 49
142 149 12
142 150 47
142 151 67
142 152 10
142 153 68
142 154 24
142 155 28
142 156 72
142 157 54
142 158 43
142 159 16
142 160 27
142 161 66
142 162 46
142 163 23
142 164 31
142 165 51
142 166 71
142 167 67
142 168 72
142 169 63
143 144 17
143 145 32
143 146 75
143 147 25
143 148 45
143 149 43
143 150 58
143 151 6
143 152 20
143 153 4
143 154 29
143 155 39
143 156 59
143 157 69
143 158 24
143 159 72
143 160 39
143 161 40
143 162 11
143 163 54
143 164 37
143 165 35
143 166 50
143 167 25
143 168 30
143 169 43
143 170 3
144 145 58
144 146 32
144 147 19
144 148 29
144 149 29
144 150 46
144 151 40
144 152 15
144 153 12
144 154 43
144 155 19
144 156 67
144 157 6
144 158 53
144 159 42
144 160 29
144 161 6
144 162 34
144 163 35
144 164 29
144 165 71
144 166 28
144 167 51
144 168 16
144 169 62
144 170 51
144 171 2
145 146 49
145 147 23
145 148 40
145 149 56
145 150 12
145 151 11
145 152 24
145 153 38
145 154 40
145 155 49
145 156 50
145 157 37
145 158 13
145 159 24
145 160 44
145 161 65
145 162 1
145 163 12
145 164 15
145 165 58
145 166 61
145 167 11
145 168 5
145 169 49
145 170 8
145 171 61
145 172 44
146 147 4
146 148 65
146 149 17
146 150 18
146 151 52
146 152 2
146 153 18
146 154 54
146 155 25
146 156 61
146 157 25
146 158 25
146 159 69
146 160 55
146 161 21
146 162 62
146 163 43
146 164 2
146 165 35
146 166 65
146 167 28
146 168 43
146 169 44
146 170 69
146 171 21
146 172 16
146 173 19
147 148 18
147 149 13
147 150 23
147 151 62
147 152 41
147 153 35
147 154 70
147 155 62
147 156 36
147 157 43
147 158 24
147 159 55
147 160 67
147 161 11
147 162 44
147 163 62
147 164 19
147 165 33
147 166 42
147 167 50
147 168 70
147 169 10
147 170 74
147 171 8
147 172 35
147 173 37
147 174 37
148 149 71
148 150 68
148 151 74
148 152 5
148 153 20
148 154 2
148 155 53
148 156 13
148 157 28
148 158 22
148 159 17
148 160 28
148 161 17
148 162 24
148 163 65
148 164 37
148 165 30
148 166 44
148 167 39
148 168 59
148 169 5
148 170 60
148 171 45
148 172 51
148 173 36
148 174 25
148 175 41
149 150 19
149 151 43
149 152 3
149 153 51
149 154 19
149 155 66
149 156 25
149 157 73
149 158 56
149 159 69
149 160 24
149 161 59
149 162 40
149 163 67
149 164 34
149 165 54
149 166 72
149 167 68
149 168 61
149 169 26
149 170 22
149 171 17
149 172 72
149 173 15
149 174 2
149 175 46
149 176 48
150 151 12
150 152 70
150 153 28
150 154 4
150 155 23
150 156 28
150 157 70
150 158 56
150 159 37
150 160 18
150 161 27
150 162 51
150 163 21
150 164 32
150 165 71
150 166 12
150 167 51
150 168 57
150 169 28
150 170 26
150 171 11
150 172 61
150 173 24
150 174 41
150 175 12
150 176 34
150 177 5
151 152 53
151 153 69
151 154 42
151 155 28
151 156 15
151 157 60
151 158 6
151 159 16
151 160 37
151 161 45
151 162 67
151 163 53
151 164 6
151 165 37
151 166 59
151 167 1
151 168 40
151 169 74
151 170 39
151 171 21
151 172 45
151 173 39
151 174 13
151 175 69
151 176 74
151 177 54
151 178 75
152 153 43
152 154 47
152 155 40
152 156 67
152 157 41
152 158 68
152 159 59
152 160 75
152 161 61
152 162 61
152 163 36
152 164 53
152 165 55
152 166 57
152 167 71
152 168 27
152 169 65
152 170 6
152 171 51
152 172 31
152 173 63
152 174 50
152 175 65
152 176 46
152 177 13
152 178 73
152 179 73
153 154 21
153 155 73
153 156 11
153 157 36
153 158 6
153 159 29
153 160 10
153 161 61
153 162 33
153 163 64
153 164 15
153 165 30
153 166 11
153 167 18
153 168 1
153 169 73
153 170 23
153 171 51
153 172 71
153 173 34
153 174 3
153 175 2
153 176 20
153 177 38
153 178 38
153 179 73
153 180 12
155 156 66
155 157 35
155 158 51
155 159 52
155 160 30
155 161 65
155 162 61
155 163 72
155 164 52
155 165 31
155 166 74
155 167 66
155 168 63
155 169 9
155 170 28
155 171 32
155 172 7
155 173 2
155 174 45
155 175 33
155 176 6
155 177 4
155 178 67
155 179 52
155 180 75
155 181 61
155 182 2
156 157 10
156 158 30
156 159 21
156 160 62
156 161 31
156 162 32
156 163 33
156 164 62
156 165 13
156 166 51
156 167 4
156 168 65
156 169 7
156 170 25
156 171 17
156 172 55
156 173 68
156 174 15
156 175 25
156 176 50
156 177 62
156 178 55
156 179 54
156 180 33
156 181 5
156 182 4
156 183 6
157 158 60
157 159 37
157 160 17
157 161 6
157 162 11
157 163 70
157 164 69
157 165 8
157 166 65
157 167 66
157 168 69
157 169 23
157 170 25
157 171 22
157 172 74
157 173 8
157 174 54
157 175 58
157 176 3
157 177 29
157 178 30
157 179 59
157 180 4
157 181 51
157 182 51
157 183 73
157 184 2
158 159 14
158 160 74
158 161 3
158 162 3
158 163 2
158 164 36
158 165 7
158 166 59
158 167 17
158 168 31
158 169 54
158 170 6
158 171 42
158 172 53
158 173 40
158 174 53
158 175 26
158 176 53
158 177 66
158 178 17
158 179 61
158 180 74
158 181 10
158 182 31
158 183 39
158 184 39
158 185 43
159 160 56
159 161 48
159 162 33
159 163 67
159 164 17
159 165 3
159 166 60
159 167 7
159 168 62
159 169 20
159 170 17
159 171 7
159 172 25
159 173 27
159 174 1
159 175 71
159 176 24
159 177 48
159 178 43
159 179 10
159 180 70
159 181 12
159 182 62
159 183 34
159 184 48
159 185 26
159 186 46
160 161 73
160 162 11
160 163 19
160 164 12
160 165 2
160 166 11
160 167 29
160 168 1
160 169 27
160 170 36
160 171 9
160 172 34
160 173 73
160 174 29
160 175 55
160 176 28
160 177 44
160 178 25
160 179 75
160 180 3
160 181 27
160 182 11
160 183 74
160 184 67
160 185 59
160 186 9
160 187 62
161 162 39
161 163 34
161 164 53
161 165 18
161 166 9
161 167 20
161 168 33
161 169 39
161 170 23
161 171 15
161 172 33
161 173 7
161 174 57
161 175 23
161 176 54
161 177 27
161 178 3
161 179 55
161 180 67
161 181 13
161 182 12
161 183 63
161 184 57
161 185 58
161 186 61
161 187 46
161 188 14
162 163 36
162 164 29
162 165 23
162 166 56
162 167 72
162 168 73
162 169 17
162 170 25
162 171 16
162 172 65
162 173 57
162 174 40
162 175 26
162 176 32
162 177 26
162 178 35
162 179 68
162 180 73
162 181 47
162 182 39
162 183 35
162 184 54
162 185 52
162 186 17
162 187 71
162 188 5
162 189 8
163 164 40
163 165 16
163 166 68
163 167 55
163 168 27
163 169 67
163 170 55
163 171 5
163 172 58
163 173 71
163 174 8
163 175 58
163 176 41
163 177 56
163 178 62
163 179 61
163 180 6
163 181 26
163 182 43
163 183 5
163 184 48
163 185 53
163 186 38
163 187 47
163 188 75
163 189 57
163 190 61
164 165 27
164 166 61
164 167 14
164 168 3
164 169 33
164 170 74
164 171 71
164 172 11
164 173 6
164 174 28
164 175 66
164 176 47
164 177 10
164 178 36
164 179 29
164 180 45
164 181 54
164 182 53
164 183 67
164 184 75
164 185 69
164 186 46
164 187 54
164 188 26
164 189 32
164 190 4
164 191 72
165 166 69
165 167 58
165 168 60
165 169 9
165 170 50
165 171 18
165 172 52
165 173 42
165 174 60
165 175 66
165 176 13
165 177 1
165 178 54
165 179 24
165 180 38
165 181 57
165 182 70
165 183 17
165 184 68
165 185 23
165 186 63
165 187 28
165 188 44
165 189 21
165 190 8
165 191 46
165 192 29
166 167 18
166 168 8
166 169 29
166 170 54
166 171 63
166 172 61
166 173 48
166 174 55
166 175 3
166 176 23
166 177 73
166 178 65
166 179 61
166 180 75
166 181 20
166 182 45
166 183 42
166 184 34
166 185 24
166 186 24
166 187 44
166 188 30
166 189 22
166 190 8
166 191 39
166 192 64
166 193 65
167 168 25
167 169 35
167 170 18
167 171 72
167 172 67
167 173 34
167 174 42
167 175 68
167 176 3
167 177 73
167 178 32
167 179 32
167 180 68
167 181 74
167 182 75
167 183 49
167 184 65
167 185 58
167 186 13
167 187 23
167 188 43
167 189 25
167 190 12
167 191 19
167 192 18
167 193 69
167 194 10
169 170 60
169 171 12
169 172 38
169 173 50
169 174 61
169 175 26
169 176 73
169 177 14
169 178 60
169 179 35
169 180 69
169 181 25
169 182 55
169 183 13
169 184 23
169 185 72
169 186 49
169 187 70
169 188 10
169 189 58
169 190 64
169 191 56
169 192 40
169 193 35
169 194 42
169 195 62
169 196 59
170 171 75
170 172 57
170 173 6
170 174 60
170 175 43
170 176 32
170 177 13
170 178 6
170 179 74
170 180 13
170 181 63
170 182 27
170 183 11
170 184 41
170 185 3
170 186 24
170 187 10
170 188 72
170 189 5
170 190 38
170 191 50
170 192 31
170 193 34
170 194 43
170 195 58
170 196 53
170 197 75
171 172 49
171 173 9
171 174 39
171 175 14
171 176 52
171 177 74
171 178 75
171 179 56
171 180 49
171 181 25
171 182 46
171 183 40
171 184 4
171 185 18
171 186 66
171 187 68
171 188 1
171 189 16
171 190 19
171 191 13
171 192 21
171 193 40
171 194 26
171 195 62
171 196 35
171 197 34
171 198 69
172 173 26
172 174 37
172 175 3
172 176 11
172 177 24
172 178 26
172 179 14
172 180 75
172 181 72
172 182 45
172 183 59
172 184 63
172 185 58
172 186 38
172 187 32
172 188 30
172 189 7
172 190 19
172 191 65
172 192 52
172 193 20
172 194 32
172 195 54
172 196 10
172 197 3
172 198 52
172 199 55
173 174 54
173 175 16
173 176 44
173 177 22
173 178 54
173 179 40
173 180 29
173 181 54
173 182 61
173 183 22
173 184 19
173 185 54
173 186 47
173 187 1
173 188 45
173 189 50
173 190 41
173 191 51
173 192 25
173 193 10
173 194 21
173 195 13
173 196 66
173 197 38
173 198 23
173 199 24
173 200 11
174 175 21
174 176 24
174 177 4
174 178 26
174 179 11
174 180 40
174 181 49
174 182 32
174 183 38
174 184 70
174 185 12
174 186 17
174 187 50
174 188 69
174 189 16
174 190 62
174 191 47
174 192 69
174 193 30
174 194 34
174 195 47
174 196 26
174 197 26
174 198 51
174 199 71
174 200 14
174 201 59
175 176 46
175 177 67
175 178 26
175 179 25
175 180 71
175 181 37
175 182 52
175 183 12
175 184 23
175 185 13
175 186 40
175 187 25
175 188 21
175 189 56
175 190 31
175 191 32
175 192 6
175 193 21
175 194 50
175 195 1
175 196 74
175 197 7
175 198 58
175 199 10
175 200 3
175 201 6
175 202 25
176 177 73
176 178 8
176 179 36
176 180 73
176 181 54
176 182 69
176 183 52
176 184 71
176 185 27
176 186 42
176 187 28
176 188 6
176 189 14
176 190 52
176 191 25
176 192 61
176 193 49
176 194 26
176 195 45
176 196 40
176 197 44
176 198 51
176 199 21
176 200 61
176 201 5
176 202 75
176 203 28
177 178 28
177 179 59
177 180 6
177 181 7
177 182 73
177 183 6
177 184 65
177 185 46
177 186 51
177 187 9
177 188 7
177 189 35
177 190 33
177 191 5
177 192 11
177 193 7
177 194 39
177 195 37
177 196 69
177 197 65
177 198 47
177 199 50
177 200 15
177 201 8
177 202 56
177 203 24
177 204 38
178 179 3
178 180 44
178 181 40
178 182 33
178 183 43
178 184 65
178 185 43
178 186 23
178 187 35
178 188 33
178 189 7
178 190 61
178 191 30
178 192 10
178 193 17
178 194 27
178 195 66
178 196 25
178 197 9
178 198 4
178 199 62
178 200 3
178 201 63
178 202 20
178 203 10
178 204 68
178 205 51
179 180 11
179 181 24
179 182 50
179 183 49
179 184 66
179 185 33
179 186 52
179 187 20
179 188 27
179 189 60
179 190 17
179 191 36
179 192 26
179 193 18
179 194 5
179 195 54
179 196 6
179 197 3
179 198 36
179 199 13
179 200 69
179 201 17
179 202 34
179 203 43
179 204 64
179 205 10
179 206 41
180 181 54
180 182 64
180 183 17
180 184 24
180 185 32
180 186 54
180 187 37
180 188 42
180 189 25
180 190 59
180 191 2
180 192 33
180 193 44
180 194 41
180 195 67
180 196 36
180 197 58
180 198 71
180 199 3
180 200 21
180 201 6
180 202 36
180 203 48
180 204 56
180 205 10
180 206 75
180 207 60
181 182 23
181 183 15
181 184 67
181 185 42
181 186 24
181 187 29
181 188 32
181 189 65
181 190 24
181 191 44
181 192 17
181 193 75
181 194 44
181 195 56
181 196 23
181 197 66
181 198 25
181 199 75
181 200 63
181 201 41
181 202 5
181 203 25
181 204 12
181 205 52
181 206 64
181 207 29
181 208 21
183 184 53
183 185 52
183 186 47
183 187 46
183 188 23
183 189 56
183 190 13
183 191 63
183 192 36
183 193 48
183 194 14
183 195 1
183 196 30
183 197 55
183 198 62
183 199 38
183 200 37
183 201 46
183 202 16
183 203 20
183 204 52
183 205 52
183 206 42
183 207 23
183 208 27
183 209 21
183 210 46
184 185 73
184 186 22
184 187 63
184 188 6
184 189 59
184 190 27
184 191 22
184 192 60
184 193 9
184 194 25
184 195 66
184 196 20
184 197 23
184 198 72
184 199 11
184 200 50
184 201 6
184 202 20
184 203 27
184 204 32
184 205 67
184 206 52
184 207 50
184 208 55
184 209 31
184 210 13
184 211 68
185 186 43
185 187 55
185 188 23
185 189 69
185 190 51
185 191 19
185 192 9
185 193 18
185 194 2
185 195 52
185 196 21
185 197 19
185 198 73
185 199 34
185 200 9
185 201 58
185 202 7
185 203 23
185 204 49
185 205 69
185 206 29
185 207 49
185 208 18
185 209 14
185 210 64
185 211 63
185 212 43
186 187 67
186 188 27
186 189 66
186 190 72
186 191 55
186 192 14
186 193 42
186 194 4
186 195 7
186 196 33
186 197 56
186 198 9
186 199 73
186 200 5
186 201 65
186 202 41
186 203 8
186 204 73
186 205 7
