200 3258
136 150 36
136 151 45
136 152 31
136 153 33
136 154 72
136 155 33
137 138 74
137 139 21
137 140 23
137 141 1
137 142 62
137 143 69
137 144 22
137 145 72
137 146 63
137 147 66
137 148 5
137 149 5
137 150 43
137 151 49
137 152 67
137 153 8
137 154 56
137 155 63
137 156 19
138 139 33
138 140 2
138 141 53
138 142 24
138 143 42
138 144 18
138 145 40
138 146 13
138 147 2
138 148 29
138 149 16
138 150 48
138 151 39
138 152 37
138 153 62
138 154 74
138 155 46
138 156 21
138 157 43
139 140 26
139 141 38
139 142 28
139 143 8
139 144 34
139 145 4
139 146 24
139 147 16
139 148 18
139 149 57
139 150 59
139 151 32
139 152 36
139 153 4
139 154 25
139 155 25
139 156 62
139 157 57
139 158 44
141 142 46
141 143 54
141 144 71
141 145 4
141 146 56
141 147 72
141 148 43
141 149 72
141 150 75
141 151 65
141 152 55
141 153 30
141 154 9
141 155 22
141 156 57
141 157 73
141 158 63
141 159 53
141 160 31
142 143 10
142 144 35
142 145 16
142 146 10
142 147 49
142 148 36
142 149 50
142 150 64
142 151 6
142 152 52
142 153 31
142 154 75
142 155 67
142 156 56
142 157 19
142 158 58
142 159 39
142 160 49
142 161 72
143 144 41
143 145 64
143 146 12
143 147 53
143 148 74
143 149 7
143 150 23
143 151 30
143 152 72
143 153 44
143 154 32
143 155 45
143 156 24
143 157 31
143 158 33
143 159 11
143 160 67
143 161 63
143 162 21
144 145 48
144 146 38
144 147 38
144 148 71
144 149 32
144 150 62
144 151 72
144 152 56
144 153 31
144 154 61
144 155 41
144 156 75
144 157 31
144 158 17
144 159 57
144 160 53
144 161 17
144 162 41
144 163 40
145 146 44
145 147 73
145 148 9
145 149 21
145 150 47
145 151 2
145 152 47
145 153 33
145 154 30
145 155 65
145 156 8
145 157 15
145 158 23
145 159 40
145 160 47
145 161 40
145 162 65
145 163 46
145 164 67
146 147 59
146 148 59
146 149 4
146 150 55
146 151 45
146 152 16
146 153 62
146 154 31
146 155 29
146 156 63
146 157 53
146 158 52
146 159 67
146 160 2
146 161 15
146 162 44
146 163 35
146 164 23
146 165 7
147 148 54
147 149 59
147 150 49
147 151 33
147 152 33
147 153 39
147 154 26
147 155 47
147 156 69
147 157 1
147 158 36
147 159 12
147 160 15
147 161 5
147 162 10
147 163 60
147 164 44
147 165 51
147 166 64
148 149 41
148 150 70
148 151 41
148 152 49
148 153 37
148 154 68
148 155 37
148 156 62
148 157 15
148 158 19
148 159 4
148 160 28
148 161 55
148 162 53
148 163 7
148 164 1
148 165 66
148 166 75
148 167 10
149 150 1
149 151 20
149 152 50
149 153 37
149 154 53
149 155 54
149 156 43
149 157 63
149 158 53
149 159 9
149 160 56
149 161 44
149 162 66
149 163 28
149 164 48
149 165 64
149 166 39
149 167 12
149 168 31
151 152 18
151 153 71
151 154 15
151 155 45
151 156 62
151 157 33
151 158 59
151 159 34
151 160 48
151 161 37
151 162 7
151 163 53
151 164 41
151 165 5
151 166 71
151 167 48
151 168 26
151 169 4
151 170 11
152 153 5
152 154 57
152 155 31
152 156 11
152 157 21
152 158 34
152 159 31
152 160 15
152 161 35
152 162 62
152 163 18
152 164 16
152 165 23
152 166 56
152 167 53
152 168 35
152 169 16
152 170 34
152 171 15
153 154 46
153 155 11
153 156 30
153 157 62
153 158 61
153 159 21
153 160 40
153 161 24
153 162 58
153 163 18
153 164 12
153 165 23
153 166 6
153 167 41
153 168 72
153 169 37
153 170 73
153 171 10
153 172 42
154 155 49
154 156 18
154 157 49
154 158 13
154 159 70
154 160 18
154 161 60
154 162 47
154 163 16
154 164 53
154 165 11
154 166 43
154 167 11
154 168 38
154 169 38
154 170 5
154 171 43
154 172 23
154 173 56
155 156 73
155 157 13
155 158 30
155 159 28
155 160 3
155 161 67
155 162 45
155 163 38
155 164 44
155 165 9
155 166 8
155 167 14
155 168 31
155 169 25
155 170 18
155 171 52
155 172 35
155 173 56
155 174 63
156 157 35
156 158 49
156 159 42
156 160 2
156 161 44
156 162 19
156 163 51
156 164 37
156 165 9
156 166 3
156 167 11
156 168 15
156 169 73
156 170 32
156 171 64
156 172 56
156 173 24
156 174 64
156 175 56
157 158 52
157 159 48
157 160 47
157 161 33
157 162 52
157 163 9
157 164 5
157 165 29
157 166 47
157 167 48
157 168 69
157 169 16
157 170 33
157 171 57
157 172 12
157 173 14
157 174 30
157 175 27
157 176 2
158 159 26
158 160 47
158 161 5
158 162 17
158 163 22
158 164 4
158 165 49
158 166 14
158 167 60
158 168 9
158 169 21
158 170 38
158 171 3
158 172 5
158 173 31
158 174 48
158 175 73
158 176 13
158 177 6
159 160 10
159 161 71
159 162 63
159 163 71
159 164 2
159 165 62
159 166 7
159 167 27
159 168 10
159 169 26
159 170 56
159 171 48
159 172 73
159 173 21
159 174 65
159 175 38
159 176 69
159 177 41
159 178 35
161 162 36
161 163 57
161 164 42
161 165 14
161 166 35
161 167 69
161 168 30
161 169 23
161 170 24
161 171 47
161 172 36
161 173 38
161 174 24
161 175 6
161 176 60
161 177 23
161 178 56
161 179 37
161 180 17
162 163 20
162 164 3
162 165 42
162 166 31
162 167 27
162 168 28
162 169 4
162 170 38
162 171 8
162 172 14
162 173 19
162 174 9
162 175 38
162 176 64
162 177 54
162 178 12
162 179 36
162 180 70
162 181 73
163 164 71
163 165 26
163 166 33
163 167 43
163 168 63
163 169 19
163 170 26
163 171 72
163 172 28
163 173 43
163 174 73
163 175 1
163 176 71
163 177 7
163 178 28
163 179 55
163 180 62
163 181 17
163 182 29
164 165 38
164 166 63
164 167 47
164 168 73
164 169 61
164 170 9
164 171 22
164 172 38
164 173 61
164 174 42
164 175 63
164 176 21
164 177 72
164 178 41
164 179 74
164 180 68
164 181 56
164 182 37
164 183 25
165 166 17
165 167 28
165 168 48
165 169 37
165 170 2
165 171 67
165 172 58
165 173 46
165 174 42
165 175 6
165 176 66
165 177 74
165 178 10
165 179 36
165 180 28
165 181 1
165 182 43
165 183 49
165 184 73
166 167 19
166 168 39
166 169 68
166 170 19
166 171 68
166 172 53
166 173 70
166 174 35
166 175 1
166 176 33
166 177 62
166 178 16
166 179 52
166 180 74
166 181 53
166 182 54
166 183 20
166 184 39
166 185 23
167 168 8
167 169 2
167 170 1
167 171 1
167 172 22
167 173 49
167 174 11
167 175 69
167 176 42
167 177 62
167 178 6
167 179 43
167 180 55
167 181 31
167 182 44
167 183 65
167 184 57
167 185 64
167 186 1
168 169 4
168 170 50
168 171 70
168 172 66
168 173 72
168 174 5
168 175 57
168 176 7
168 177 18
168 178 14
168 179 63
168 180 22
168 181 55
168 182 73
168 183 28
168 184 8
168 185 43
168 186 30
168 187 20
169 170 33
169 171 15
169 172 52
169 173 74
169 174 11
169 175 66
169 176 72
169 177 60
169 178 15
169 179 1
169 180 31
169 181 11
169 182 11
169 183 25
169 184 6
169 185 33
169 186 38
169 187 44
169 188 22
171 172 42
171 173 10
171 174 26
171 175 51
171 176 48
171 177 4
171 178 40
171 179 7
171 180 48
171 181 28
171 182 15
171 183 56
171 184 50
171 185 52
171 186 2
171 187 70
171 188 68
171 189 29
171 190 64
172 173 5
172 174 23
172 175 28
172 176 65
172 177 44
172 178 5
172 179 75
172 180 56
172 181 9
172 182 71
172 183 26
172 184 5
172 185 23
172 186 27
172 187 73
172 188 45
172 189 1
172 190 40
172 191 28
173 174 52
173 175 17
173 176 40
173 177 56
173 178 2
173 179 59
173 180 7
173 181 19
173 182 72
173 183 69
173 184 26
173 185 11
173 186 60
173 187 34
173 188 63
173 189 43
173 190 7
173 191 39
173 192 28
174 175 22
174 176 61
174 177 17
174 178 4
174 179 27
174 180 17
174 181 62
174 182 32
174 183 20
174 184 43
174 185 56
174 186 50
174 187 59
174 188 39
174 189 69
174 190 61
174 191 5
174 192 8
174 193 54
175 176 17
175 177 60
175 178 35
175 179 40
175 180 32
175 181 59
175 182 62
175 183 31
175 184 28
175 185 69
175 186 15
175 187 66
175 188 35
175 189 56
175 190 50
175 191 21
175 192 56
175 193 33
175 194 26
176 177 33
176 178 62
176 179 49
176 180 47
176 181 40
176 182 35
176 183 35
176 184 7
176 185 60
176 186 41
176 187 2
176 188 20
176 189 15
176 190 62
176 191 45
176 192 54
176 193 37
176 194 25
176 195 11
177 178 61
177 179 54
177 180 74
177 181 68
177 182 8
177 183 11
177 184 60
177 185 26
177 186 69
177 187 37
177 188 33
177 189 48
177 190 4
177 191 7
177 192 72
177 193 29
177 194 22
177 195 50
177 196 23
178 179 13
178 180 7
178 181 60
178 182 36
178 183 33
178 184 3
178 185 13
178 186 36
178 187 19
178 188 65
178 189 3
178 190 12
178 191 65
178 192 15
178 193 36
178 194 41
178 195 61
178 196 14
178 197 26
179 180 44
179 181 31
179 182 67
179 183 68
179 184 64
179 185 64
179 186 3
179 187 35
179 188 64
179 189 41
179 190 9
179 191 46
179 192 49
179 193 2
179 194 46
179 195 75
179 196 74
179 197 53
179 198 49
181 182 71
181 183 69
181 184 59
181 185 47
181 186 69
181 187 9
181 188 73
181 189 58
181 190 33
181 191 62
181 192 64
181 193 5
181 194 17
181 195 17
181 196 55
181 197 1
181 198 31
181 199 21
181 200 6
182 183 53
182 184 3
182 185 64
182 186 39
182 187 15
182 188 59
182 189 68
182 190 16
182 191 44
182 192 32
182 193 3
182 194 38
182 195 46
182 196 14
182 197 14
182 198 34
182 199 27
182 200 31
183 184 63
183 185 7
183 186 15
183 187 30
183 188 42
183 189 51
183 190 6
183 191 66
183 192 38
183 193 43
183 194 26
183 195 26
183 196 6
183 197 29
183 198 25
183 199 74
183 200 8
184 185 69
184 186 15
184 187 47
184 188 27
184 189 10
184 190 59
184 191 42
184 192 62
184 193 48
184 194 33
184 195 64
184 196 75
184 197 34
184 198 59
184 199 64
184 200 25
185 186 11
185 187 46
185 188 1
185 189 39
185 190 9
185 191 65
185 192 73
185 193 25
185 194 33
185 195 32
185 196 48
185 197 32
185 198 60
185 199 62
185 200 55
186 187 37
186 188 6
186 189 55
186 190 74
186 191 28
186 192 62
186 193 6
186 194 58
186 195 33
186 196 8
186 197 36
186 198 51
186 199 11
186 200 10
187 188 22
187 189 35
187 190 47
187 191 75
187 192 5
187 193 50
187 194 14
187 195 58
187 196 70
187 197 12
187 198 16
187 199 67
187 200 36
188 189 32
188 190 52
188 191 19
188 192 37
188 193 62
188 194 38
188 195 19
188 196 35
188 197 63
188 198 26
188 199 4
188 200 62
189 190 65
189 191 56
189 192 64
189 193 10
189 194 23
189 195 35
189 196 7
189 197 39
189 198 71
189 199 69
189 200 24
191 192 16
191 193 35
191 194 30
191 195 3
191 196 1
191 197 23
191 198 27
191 199 41
191 200 20
192 193 15
192 194 45
192 195 27
192 196 46
192 197 34
192 198 1
192 199 3
192 200 29
193 194 46
193 195 24
193 196 38
193 197 12
193 198 64
193 199 8
193 200 64
194 195 8
194 196 56
194 197 29
194 198 28
194 199 48
194 200 47
195 196 29
195 197 25
195 198 68
195 199 47
195 200 68
196 197 2
196 198 19
196 199 17
196 200 23
197 198 46
197 199 35
197 200 68
198 199 7
198 200 68
199 200 9
200
